8,27,[4, 2, 4],16781316.0
8,29,[2, 2, 4],8392708.0
8,30,[4, 3, 6],16783366.0
8,31,[6, 5, 6],25176070.0
8,32,[6, 4, 4],25174020.0
8,33,[3, 5, 4],12593156.0
8,34,[5, 4, 4],20979716.0
8,35,[2, 5, 1],8398849.0
8,36,[5, 5, 3],20981763.0
8,37,[1, 5, 2],4204546.0
8,38,[4, 4, 1],16785409.0
9,11,[6, 2, 6],25169926.0
9,13,[4, 1, 2],16779266.0
9,14,[6, 4, 6],25174022.0
9,16,[1, 3, 4],4200452.0
9,17,[4, 3, 5],16783365.0
9,21,[3, 1, 2],12584962.0
9,24,[1, 6, 6],4206598.0
9,25,[6, 3, 6],25171974.0
9,27,[2, 3, 2],8394754.0
9,28,[5, 6, 3],20983811.0
9,31,[3, 3, 1],12589057.0
9,33,[5, 3, 5],20977669.0
9,37,[3, 2, 4],12587012.0
9,38,[4, 2, 4],16781316.0
10,14,[3, 2, 4],12587012.0
10,18,[6, 3, 6],25171974.0
10,19,[2, 1, 1],8390657.0
10,21,[3, 6, 5],12595205.0
10,22,[2, 5, 1],8398849.0
10,23,[5, 2, 5],20975621.0
10,25,[2, 5, 4],8398852.0
10,32,[2, 4, 5],8396805.0
10,33,[2, 3, 2],8394754.0
10,34,[4, 6, 4],16789508.0
10,36,[3, 1, 3],12584963.0
11,15,[4, 5, 3],16787459.0
11,17,[4, 3, 3],16783363.0
11,19,[4, 2, 2],16781314.0
11,22,[2, 3, 6],8394758.0
11,23,[5, 4, 6],20979718.0
11,25,[3, 4, 2],12591106.0
11,29,[4, 5, 1],16787457.0
11,30,[4, 6, 3],16789507.0
11,31,[1, 3, 5],4200453.0
11,39,[3, 1, 1],12584961.0
12,13,[5, 2, 6],20975622.0
12,15,[5, 1, 2],20973570.0
12,18,[1, 6, 2],4206594.0
12,19,[1, 4, 5],4202501.0
12,22,[6, 5, 1],25176065.0
12,23,[5, 3, 2],20977666.0
12,24,[6, 3, 4],25171972.0
12,25,[3, 4, 6],12591110.0
12,27,[3, 2, 3],12587011.0
12,28,[5, 4, 3],20979715.0
12,32,[3, 6, 5],12595205.0
12,33,[6, 2, 6],25169926.0
12,34,[3, 5, 2],12593154.0
12,35,[5, 4, 3],20979715.0
12,39,[3, 3, 4],12589060.0
13,14,[3, 2, 3],12587011.0
13,16,[4, 2, 5],16781317.0
13,18,[2, 6, 1],8400897.0
13,19,[4, 6, 2],16789506.0
13,20,[5, 2, 3],20975619.0
13,21,[6, 2, 2],25169922.0
13,23,[2, 1, 1],8390657.0
13,25,[3, 2, 5],12587013.0
13,26,[3, 6, 1],12595201.0
13,33,[5, 3, 6],20977670.0
13,35,[3, 5, 1],12593153.0
13,36,[2, 3, 2],8394754.0
13,38,[1, 4, 6],4202502.0
13,39,[3, 4, 2],12591106.0
14,15,[6, 4, 1],25174017.0
14,16,[4, 5, 2],16787458.0
14,17,[5, 2, 4],20975620.0
14,19,[4, 6, 4],16789508.0
14,20,[2, 2, 2],8392706.0
14,22,[5, 1, 2],20973570.0
14,23,[4, 4, 5],16785413.0
14,24,[2, 2, 3],8392707.0
14,25,[6, 2, 3],25169923.0
14,28,[5, 4, 5],20979717.0
14,30,[5, 2, 5],20975621.0
14,32,[5, 4, 5],20979717.0
14,34,[6, 4, 5],25174021.0
14,35,[5, 3, 1],20977665.0
14,38,[5, 6, 3],20983811.0
14,39,[1, 4, 2],4202498.0
15,16,[4, 1, 5],16779269.0
15,17,[4, 1, 2],16779266.0
15,18,[4, 4, 2],16785410.0
15,21,[4, 5, 4],16787460.0
15,22,[6, 2, 6],25169926.0
15,24,[6, 4, 3],25174019.0
15,25,[3, 2, 5],12587013.0
15,26,[2, 3, 1],8394753.0
15,29,[1, 1, 6],4196358.0
15,30,[2, 3, 1],8394753.0
15,33,[3, 5, 4],12593156.0
15,35,[4, 2, 4],16781316.0
15,38,[5, 5, 2],20981762.0
15,39,[4, 4, 4],16785412.0
16,17,[4, 1, 1],16779265.0
16,21,[3, 5, 1],12593153.0
16,23,[6, 3, 2],25171970.0
16,25,[3, 2, 2],12587010.0
16,32,[6, 3, 6],25171974.0
16,33,[5, 5, 6],20981766.0
16,34,[4, 5, 4],16787460.0
16,36,[4, 3, 3],16783363.0
16,37,[4, 3, 4],16783364.0
16,39,[6, 2, 3],25169923.0
17,18,[4, 6, 1],16789505.0
17,20,[6, 1, 2],25167874.0
17,23,[4, 3, 2],16783362.0
17,28,[1, 5, 3],4204547.0
17,29,[1, 1, 1],4196353.0
17,33,[2, 4, 1],8396801.0
17,35,[3, 4, 2],12591106.0
17,36,[5, 5, 2],20981762.0
17,38,[6, 1, 1],25167873.0
18,19,[4, 2, 5],16781317.0
18,20,[6, 6, 5],25178117.0
18,21,[1, 1, 2],4196354.0
18,31,[1, 5, 4],4204548.0
18,33,[3, 6, 2],12595202.0
18,34,[4, 4, 1],16785409.0
18,35,[5, 1, 1],20973569.0
18,37,[4, 6, 3],16789507.0
19,20,[2, 1, 1],8390657.0
19,21,[5, 1, 4],20973572.0
19,25,[6, 5, 5],25176069.0
19,29,[2, 3, 3],8394755.0
19,31,[1, 5, 3],4204547.0
19,32,[1, 5, 3],4204547.0
19,33,[3, 6, 6],12595206.0
19,35,[6, 2, 6],25169926.0
19,37,[3, 1, 1],12584961.0
19,38,[1, 4, 4],4202500.0
19,39,[6, 3, 3],25171971.0
20,28,[1, 5, 6],4204550.0
20,34,[3, 1, 1],12584961.0
20,36,[2, 6, 6],8400902.0
20,37,[6, 1, 5],25167877.0
21,24,[5, 2, 5],20975621.0
21,25,[3, 1, 4],12584964.0
21,26,[6, 3, 3],25171971.0
21,27,[2, 6, 5],8400901.0
21,34,[4, 2, 1],16781313.0
21,35,[2, 6, 3],8400899.0
21,37,[5, 1, 6],20973574.0
21,39,[3, 1, 2],12584962.0
22,24,[3, 2, 2],12587010.0
22,26,[6, 5, 1],25176065.0
22,27,[5, 5, 5],20981765.0
22,33,[1, 4, 2],4202498.0
22,34,[1, 1, 2],4196354.0
22,35,[1, 5, 2],4204546.0
22,36,[4, 4, 5],16785413.0
22,39,[4, 6, 4],16789508.0
23,24,[3, 4, 1],12591105.0
23,25,[6, 6, 6],25178118.0
23,30,[5, 3, 6],20977670.0
23,35,[2, 6, 2],8400898.0
23,37,[1, 3, 5],4200453.0
23,38,[1, 1, 2],4196354.0
24,26,[6, 4, 1],25174017.0
24,27,[4, 3, 1],16783361.0
24,28,[1, 4, 2],4202498.0
24,30,[3, 1, 6],12584966.0
24,33,[6, 1, 1],25167873.0
24,35,[4, 6, 3],16789507.0
24,39,[4, 1, 1],16779265.0
25,26,[6, 3, 4],25171972.0
25,27,[6, 3, 4],25171972.0
25,33,[1, 1, 2],4196354.0
25,35,[4, 2, 5],16781317.0
25,38,[4, 3, 6],16783366.0
25,39,[1, 5, 1],4204545.0
26,27,[3, 3, 1],12589057.0
26,29,[6, 2, 4],25169924.0
26,30,[1, 2, 1],4198401.0
26,32,[3, 3, 3],12589059.0
26,33,[4, 4, 3],16785411.0
26,34,[1, 2, 6],4198406.0
26,37,[5, 2, 2],20975618.0
26,39,[4, 3, 4],16783364.0
27,28,[4, 4, 1],16785409.0
27,29,[5, 3, 5],20977669.0
27,30,[2, 5, 4],8398852.0
27,31,[6, 4, 2],25174018.0
27,32,[3, 5, 6],12593158.0
27,35,[5, 1, 5],20973573.0
27,36,[2, 4, 6],8396806.0
27,37,[1, 2, 3],4198403.0
27,39,[2, 6, 6],8400902.0
28,29,[2, 6, 3],8400899.0
28,30,[4, 1, 3],16779267.0
28,31,[2, 2, 5],8392709.0
28,33,[2, 4, 5],8396805.0
28,35,[5, 6, 6],20983814.0
28,39,[6, 5, 5],25176069.0
29,30,[3, 1, 6],12584966.0
29,32,[3, 1, 3],12584963.0
29,33,[5, 2, 5],20975621.0
29,35,[2, 4, 2],8396802.0
29,36,[3, 5, 4],12593156.0
29,39,[4, 2, 4],16781316.0
30,31,[1, 5, 3],4204547.0
30,32,[6, 4, 3],25174019.0
30,39,[3, 2, 6],12587014.0
31,38,[3, 6, 6],12595206.0
32,33,[2, 3, 5],8394757.0
32,34,[3, 5, 4],12593156.0
32,37,[1, 6, 4],4206596.0
32,38,[5, 2, 6],20975622.0
33,34,[5, 5, 1],20981761.0
33,35,[3, 5, 6],12593158.0
33,36,[2, 4, 5],8396805.0
34,35,[6, 1, 6],25167878.0
34,36,[6, 1, 1],25167873.0
35,36,[6, 4, 4],25174020.0
36,38,[1, 6, 6],4206598.0
36,39,[2, 3, 1],8394753.0
38,39,[6, 3, 5],25171973.0
