8,16,[4, 6, 6],2100230.0
8,17,[2, 5, 5],1051141.0
8,19,[2, 2, 2],1049602.0
8,22,[2, 4, 6],1050630.0
9,10,[6, 6, 6],3148806.0
9,12,[4, 6, 3],2100227.0
9,14,[6, 2, 2],3146754.0
9,16,[4, 6, 3],2100227.0
9,17,[1, 2, 2],525314.0
9,18,[3, 6, 6],1575942.0
9,19,[6, 1, 5],3146245.0
9,22,[3, 4, 2],1574914.0
9,23,[6, 3, 6],3147270.0
9,24,[3, 4, 5],1574917.0
10,12,[3, 2, 3],1573891.0
10,13,[2, 2, 2],1049602.0
10,14,[5, 6, 4],2624516.0
10,17,[6, 3, 3],3147267.0
10,20,[4, 2, 3],2098179.0
10,21,[4, 6, 5],2100229.0
10,23,[1, 4, 1],526337.0
10,24,[4, 6, 3],2100227.0
11,13,[5, 5, 4],2624004.0
11,17,[2, 4, 1],1050625.0
11,18,[4, 6, 4],2100228.0
11,21,[5, 6, 2],2624514.0
12,14,[2, 5, 5],1051141.0
12,15,[1, 2, 6],525318.0
12,19,[2, 6, 3],1051651.0
12,22,[6, 2, 5],3146757.0
12,23,[1, 6, 1],527361.0
12,24,[4, 4, 1],2099201.0
13,14,[1, 3, 3],525827.0
13,16,[5, 6, 4],2624516.0
13,17,[6, 3, 2],3147266.0
13,18,[2, 3, 1],1050113.0
13,22,[2, 6, 2],1051650.0
13,23,[6, 2, 1],3146753.0
13,24,[5, 6, 4],2624516.0
14,15,[1, 2, 3],525315.0
14,19,[2, 1, 3],1049091.0
14,20,[6, 3, 5],3147269.0
14,21,[5, 4, 2],2623490.0
14,22,[6, 2, 4],3146756.0
14,23,[3, 1, 3],1573379.0
15,16,[1, 1, 2],524802.0
15,20,[6, 5, 1],3148289.0
15,22,[3, 5, 1],1575425.0
15,23,[2, 3, 4],1050116.0
16,17,[6, 1, 5],3146245.0
16,18,[2, 5, 1],1051137.0
16,19,[6, 2, 2],3146754.0
16,23,[5, 6, 4],2624516.0
16,24,[4, 4, 1],2099201.0
17,19,[6, 2, 6],3146758.0
17,20,[2, 6, 2],1051650.0
18,19,[4, 6, 4],2100228.0
18,21,[3, 4, 4],1574916.0
19,21,[1, 1, 4],524804.0
19,22,[3, 6, 3],1575939.0
19,23,[1, 4, 4],526340.0
19,24,[5, 1, 5],2621957.0
20,23,[3, 1, 4],1573380.0
21,22,[2, 3, 4],1050116.0
22,23,[4, 5, 6],2099718.0
22,24,[5, 3, 2],2622978.0
